icon_url,description,tree,id,tree_background_url,prerequisite,name,max_rank,column,points_req,tier
https://talent-builder.haaxor1689.dev/icons/ability_bullrush.png,Increases the damage done by your pets by [4/8/12/16/20]%.,BEAST MASTERY,hunter_beastmastery_unleashedfury,,,Unleashed Fury,5,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_abolishmagic.png,Increases the Focus regeneration of your pets by [2/5] each tick and reduces the cooldown of your pets' special ability by [10/20]%.,BEAST MASTERY,hunter_beastmastery_bestialdiscipline,,,Bestial Discipline,2,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_hunter_mendpet.png,"Increases amount you heal your pet with Mend Pet by [20/40]% and gives the spell a [15/50]% chance of cleansing 1 Curse, Disease, Magic or Poison effect from the pet each tick.",BEAST MASTERY,hunter_beastmastery_improvedmendpet,,,Improved Mend Pet,2,,15,4
https://talent-builder.haaxor1689.dev/icons/inv_misc_monsterclaw_04.png,Increases the critical strike chance of your pets by [3/6/9/12/15]%.,BEAST MASTERY,hunter_beastmastery_ferocity,,,Ferocity,5,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_devour.png,"Command your pet to intimidate the target on the next successful melee attack, stunning the target for 3 sec, and increasing the pet's threat generation by 50% for 8 sec.",BEAST MASTERY,hunter_beastmastery_intimidation,,,Intimidation,1,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_hunter_killcommand.png,"Give the command to kill, removing any crowd control effects from your pet and causing your pet's next 2 abilities within 10 sec to be guaranteed to critically strike with 50% increased critical strike damage if that ability is capable of striking critically.",BEAST MASTERY,hunter_beastmastery_killcommand,,,Kill Command,1,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_druid_rake.png,"Increases the physical hit chance of your pets by [4/8]% and the spell hit chance of your pets by [9/18]%. In addition, increases the weapon skill of your pets by [5/10].",BEAST MASTERY,hunter_beastmastery_bestialprecision,,,Bestial Precision,2,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_druid_demoralizingroar.png,"Your pet gains melee attack power equal to [12/25]% of your ranged attack power and spell power equal to [7/15]% of your ranged attack power. While your pet is active, you and your pet will regenerate [1/2]% of total health every 5 sec.",BEAST MASTERY,hunter_beastmastery_spiritbond,,,Spirit Bond,2,,25,6
https://talent-builder.haaxor1689.dev/icons/inv_misc_monsterclaw_03.png,Gives your pet a [20/40/60/80/100]% chance to gain a 30% attack speed increase for 8 sec after dealing a critical strike.,BEAST MASTERY,hunter_beastmastery_frenzy,,,Frenzy,5,,25,6
https://talent-builder.haaxor1689.dev/icons/inv_misc_food_66.png,"An instant shot that deals 125% weapon damage and attaches bait to the target, causing them to take 15% more damage from your pet. Your pet’s attacks generate 5 Focus for 8 sec. Can only be used after your pet critically strikes a target. Focus generation can only occur once every 2 sec.",BEAST MASTERY,hunter_beastmastery_baitedshot,,,Baited Shot,1,,30,7
https://talent-builder.haaxor1689.dev/icons/spell_frost_stun.png,Gives your Concussive Shot a [4/8/12/16/20]% chance to stun the target for 3 sec.,MARKSMANSHIP,hunter_marksmanship_improvedconcussiveshot,,,Improved Concussive Shot,5,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_frost_wizardmark.png,Reduces the Mana cost of your Shots and Stings by [2/4/6/8/10]%.,MARKSMANSHIP,hunter_marksmanship_efficiency,,,Efficiency,5,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_hunter_quickshot.png,Increases the damage done by your Serpent Sting by [6/12/18/24/30]% and increases the mana drained by Viper Sting by [1/2/3/4/5]%.,MARKSMANSHIP,hunter_marksmanship_improvedstings,,,Improved Stings,5,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_searingarrow.png,Increases your critical strike chance with ranged weapons by [1/2/3/4/5]%.,MARKSMANSHIP,hunter_marksmanship_lethalshots,,,Lethal Shots,5,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_townwatch.png,Increases the range of your ranged weapons by [3/6] yards.,MARKSMANSHIP,hunter_marksmanship_hawkeye,,,Hawk Eye,2,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_hunter_criticalshot.png,Scorpid String reduces enemy attack speed by an additional [5/10]% and reduces their damage done by an additional [1/2]%.,MARKSMANSHIP,hunter_marksmanship_improvedscorpidsting,,,Improved Scorpid Sting,2,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_hunter_steadyshot.png,A precise shot with a ranged weapon that strikes the target for 60% weapon damage plus an additional 10 damage.,MARKSMANSHIP,hunter_marksmanship_steadyshot,,,Steady Shot,1,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_hunter_snipershot.png,Increases the Ranged Attack Power bonus of your Hunter's Mark spell by [5/10/15]%.,MARKSMANSHIP,hunter_marksmanship_improvedhuntersmark,,,Improved Hunter's Mark,3,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_impalingbolt.png,Reduces the cooldown of your Arcane Shot and Aimed Shot by [0.3/0.6/1] sec.,MARKSMANSHIP,hunter_marksmanship_swiftshot,,,Swiftshot,3,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_piercedamage.png,Increases your ranged weapon critical strike damage bonus by [6/12/18/24/30]%.,MARKSMANSHIP,hunter_marksmanship_mortalshots,,,Mortal Shots,5,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_golemstormbolt.png,A short-range shot that deals 50% weapon damage and disorients the target for 4 sec.  Any damage caused will remove the effect.  Turns off your attack when used.,MARKSMANSHIP,hunter_marksmanship_scattershot,,,Scatter Shot,1,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_upgrademoonglaive.png,Increases the damage done by your Multi-Shot and Volley spells by [5/10/15]%.,MARKSMANSHIP,hunter_marksmanship_barrage,,,Barrage,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_hunter_disarmingshot.png,"Your critical strikes from Multi-Shot, Steady Shot and Aimed Shot cause the target to bleed, dealing [15/30]% of the damage over 8 sec.  This damage generates no threat.",MARKSMANSHIP,hunter_marksmanship_piercingshots,,,Piercing Shots,2,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_hunter_improvedsteadyshot.png,Increases the damage done by your Steady Shot by [8/15]%.,MARKSMANSHIP,hunter_marksmanship_improvedsteadyshot,,,Improved Steady Shot,2,,20,5
https://talent-builder.haaxor1689.dev/icons/inv_misc_quiver_03.png,"Your Auto Shot, Arcane Shot, Steady Shot and Multi-Shot have a [3/6]% chance to fire an additional normal ranged attack.  This additional shot does not spend ammo.",MARKSMANSHIP,hunter_marksmanship_endlessquiver,,,Endless Quiver,2,,20,5
https://talent-builder.haaxor1689.dev/icons/inv_weapon_rifle_06.png,Increases the damage you deal with ranged weapons by [1/2/3/4/5]%.,MARKSMANSHIP,hunter_marksmanship_rangedweaponspecialization,,,Ranged Weapon Specialization,5,,25,6
https://talent-builder.haaxor1689.dev/icons/ability_trueshot.png,"Increases the attack power of party members within 45 yards by 3%, plus an additional 30. The aura lasts until canceled.",MARKSMANSHIP,hunter_marksmanship_trueshotaura,,,Trueshot Aura,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_holy_prayerofhealing.png,"Increases all damage caused against Beasts, Giants, Dragonkin, and Humanoid targets by [1/2/3]% and increases critical damage caused against Beasts, Giants, Dragonkin, and Humanoid targets by an additional [1/2/3]%.",MARKSMANSHIP,hunter_marksmanship_improvedslaying,,,Improved Slaying,3,,25,6
https://talent-builder.haaxor1689.dev/icons/inv_misc_book_08.png,Reduces the Mana cost of all traps and melee abilities by [2/4/6/8/10]%.,MARKSMANSHIP,hunter_marksmanship_resourcefulness,,,Resourcefulness,5,,25,6
https://talent-builder.haaxor1689.dev/icons/ability_parry.png,Increases your Parry chance and attack speed by [1/2]%.,MARKSMANSHIP,hunter_marksmanship_swiftreflexes,,,Swift Reflexes,2,,30,7
https://talent-builder.haaxor1689.dev/icons/spell_nature_stranglevines.png,"Gives your Immolation Trap, Frost Trap, and Explosive Trap a [8/16/25]% chance to entrap the target, preventing them from moving for 5 sec.",SURVIVAL,hunter_survival_entrapment,,,Entrapment,3,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_racial_bloodrage.png,"Increases the damage done by your offhand weapon by [13/25]% and the critical strike chance of your Lacerate, Raptor Strike, Mongoose Bite, Carve and Wing Clip abilities by [3/6]%.",SURVIVAL,hunter_survival_savagestrikes,,,Savage Strikes,2,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_rogue_trip.png,Gives your Wing Clip ability a [14/28/40]% chance to immobilize the target for 5 sec.,SURVIVAL,hunter_survival_improvedwingclip,,,Improved Wing Clip,3,,5,2
https://talent-builder.haaxor1689.dev/icons/inv_misc_map_01.png,The duration of Freezing and Frost Trap effects and the damage of Immolation and Explosive Trap effects are increased by [13/25]% if the traps are not triggered within the first 5 sec after being placed.,SURVIVAL,hunter_survival_planningahead,,,Planning Ahead,2,,5,2
https://talent-builder.haaxor1689.dev/icons/trade_survival.png,Increases total health by [2/4/6/8/10]%.,SURVIVAL,hunter_survival_survivalist,,,Survivalist,5,,5,2
https://talent-builder.haaxor1689.dev/icons/inv_throwingknife_06.png,"A sweeping attack that strikes up to 5 enemies in a 10 yard cone in front of you, dealing 60% weapon damage.
This ability shares a cooldown with Multi-Shot.",SURVIVAL,hunter_survival_carve,,,Carve,1,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_whirlwind.png,"When activated, increases your Dodge and Parry chance by 25% for 10 sec.",SURVIVAL,hunter_survival_deterrence,,,Deterrence,1,,10,3
https://talent-builder.haaxor1689.dev/icons/inv_misc_herb_16.png,Your Mongoose Bite and triggered Fire traps now apply your highest rank of Serpent Sting for [20/40]% of the duration. Serpent Stings applied this way ignore resistances and immunities.,SURVIVAL,hunter_survival_stingingnettle,,,Stinging Nettle,2,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_kick.png,Increases hit chance by [1/2/3]% and increases the chance movement impairing effects will be resisted by an additional [5/10/15]%.,SURVIVAL,hunter_survival_surefooted,,,Surefooted,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_rogue_feigndeath.png,Reduces the chance your Feign Death ability will be resisted by [4/8]%.,SURVIVAL,hunter_survival_improvedfeigndeath,,,Improved Feign Death,2,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_holy_blessingofstamina.png,"Increases your critical strike chance with all attacks by [1/2/3]%, increases your melee critical strike damage bonus by [7/14/20]%.",SURVIVAL,hunter_survival_killerinstinct,,,Killer Instinct,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_ensnare.png,"Increases the duration of Freezing and Frost Trap effects by [10/20/30]% and the damage of Immolation and Explosive Trap effects by [10/20/30]%.  In addition, reduces the chance that enemies will resist trap effects by [4/7/10]%.",SURVIVAL,hunter_survival_trapmastery,,,Trap Mastery,3,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_lacerate_1c.png,"Deepen your target's open wound, dealing damage equal to 35% of your melee Attack Power and bleeding them for 20% of the damage over 8 sec. Can only be used after critically striking your target. Using this ability from the sides of your target increases its damage by 10% and causes the bleed to deal its total damage 100% faster.",SURVIVAL,hunter_survival_lacerate,,,Lacerate,1,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_hunter_swiftstrike.png,Reduces the cooldown of your Raptor Strike and Mongoose Bite abilities by [0/1] sec.,SURVIVAL,hunter_survival_viciousstrikes,,,Vicious Strikes,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_invisibilty.png,Increases your Agility by [2/4/6/8/10]% and increases your melee attack power by an amount equal to [20/40/60/80/100]% of your Agility.,SURVIVAL,hunter_survival_lightningreflexes,,,Lightning Reflexes,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_nature_slow.png,"Reduces the mana cost of your Immolation Trap and Explosive Trap effects by 20% and increases their damage based on your melee Attack Power. In addition, all traps can be placed while in combat.",SURVIVAL,hunter_survival_untamedtrapper,,,Untamed Trapper,1,,25,6
https://talent-builder.haaxor1689.dev/icons/ability_rogue_eviscerate.png,Increases the damage done by your Eviscerate ability by [5/10/15]%.,ASSASSINATION,rogue_assassination_improvedeviscerate,,,Improved Eviscerate,3,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_fiegndead.png,"After killing an opponent that yields experience or honor, gives you a [20/40]% increased critical strike chance on your next Combo Point generating ability.  Lasts 40 sec.",ASSASSINATION,rogue_assassination_remorselessattacks,,,Remorseless Attacks,2,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_racial_bloodrage.png,Increases your critical strike chance by [1/2/3/4/5]%.,ASSASSINATION,rogue_assassination_malice,,,Malice,5,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_druid_disembowel.png,Gives your finishing moves a [33/66/100]% chance to add a combo point to your target.,ASSASSINATION,rogue_assassination_ruthlessness,,,Ruthlessness,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_deathscream.png,"Increases all damage caused against Humanoid, Giant, Beast and Dragonkin targets by [1/2]%.",ASSASSINATION,rogue_assassination_murder,,,Murder,2,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_rogue_slicedice.png,Increases the duration of your Slice and Dice and Flourish abilities by [15/30/45]%.,ASSASSINATION,rogue_assassination_improvedbladetactics,,,Improved Blade Tactics,3,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_warrior_decisivestrike.png,Your finishing moves have a 20% chance per combo point to restore 20 energy and increase the damage of your finishing moves by 5% for 30 sec.  Stacks up to 5 times.,ASSASSINATION,rogue_assassination_relentlessstrikes,,,Relentless Strikes,1,,10,3
https://talent-builder.haaxor1689.dev/icons/inv_throwingknife_01.png,Increases the range of Throw and Deadly Throw by [3/6] yards and gives your Deadly Throw a [50/100]% chance to apply your off-hand weapon poison.,ASSASSINATION,rogue_assassination_throwingweaponspecialization,,,Throwing Weapon Specialization,2,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_criticalstrike.png,Increases the critical strike damage bonus of your combo point generating abilities by [6/12/18/24/30]%.,ASSASSINATION,rogue_assassination_lethality,,,Lethality,5,,10,3
https://talent-builder.haaxor1689.dev/icons/inv_misc_bone_09.png,"Increases the duration of your Rupture by [2/4/6] sec. Each time you use Rupture, your physical damage is increased by [1/2/3]% per combo point for its full duration, regardless of successful application.",ASSASSINATION,rogue_assassination_tasteforblood,,,Taste for Blood,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_rogue_feigndeath.png,Increases the damage dealt by your poisons by [10/20/30]% and gives your poisons an additional [14/27/40]% chance to resist dispel effects.,ASSASSINATION,rogue_assassination_vilepoisons,,,Vile Poisons,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_poisons.png,Increases the chance to apply poisons to your target by [3/6/10]%.,ASSASSINATION,rogue_assassination_improvedpoisons,,,Improved Poisons,3,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_creature_poison_06.png,Reduces the chance your poisons will be resisted by [4/8/12]% and gives your poison applications a [15/30/45]% chance to not consume a charge.,ASSASSINATION,rogue_assassination_efficientpoisons,,,Efficient Poisons,3,,20,5
https://talent-builder.haaxor1689.dev/icons/inv_sword_31.png,"Finishing move that increases the effectiveness and the chance to apply poisons to your target by 30%.  Lasts longer per combo point:
   1 point  : 12 seconds
   2 points: 16 seconds
   3 points: 20 seconds
   4 points: 24 seconds
   5 points: 28 seconds",ASSASSINATION,rogue_assassination_envenom,,,Envenom,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_ice_lament.png,"When activated, increases the critical strike chance of your next Sinister Strike, Backstab, Ambush, Noxious Assault, or Eviscerate by 100%.",ASSASSINATION,rogue_assassination_coldblood,,,Cold Blood,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_nature_earthbindtotem.png,"Increases your maximum Energy by [5/10].  Each time you apply poison to your target, you have a [50/100]% chance to gain 2 Energy.",ASSASSINATION,rogue_assassination_vigor,,,Vigor,2,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_chilltouch.png,Your critical strikes from abilities that add combo points have a [20/40/60/80/100]% chance to add an additional combo point.,ASSASSINATION,rogue_assassination_sealfate,,,Seal Fate,5,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_double_dose_3.png,"Strikes with both weapons, dealing 30 damage plus 35% of your Attack Power and applies poisons from both weapons. Awards 1 combo point.",ASSASSINATION,rogue_assassination_noxiousassault,,,Noxious Assault,1,,25,6
https://talent-builder.haaxor1689.dev/icons/ability_warrior_warcry.png,"Increases the damage dealt when striking from behind with your Backstab, Garrote, or Ambush abilities by [4/8/12/16/20]%.",ASSASSINATION,rogue_assassination_opportunity,,,Opportunity,5,,30,7
https://talent-builder.haaxor1689.dev/icons/spell_nature_invisibilty.png,Increases your Dodge chance by [1/2/3/4/5]%.,COMBAT,rogue_combat_lightningreflexes,,,Lightning Reflexes,5,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_parry.png,Increases your Parry chance by [1/2/3/4/5]%.,COMBAT,rogue_combat_deflection,,,Deflection,5,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_backstab.png,Increases the critical strike chance of your Backstab ability by [10/20/30]% and gives your Backstab a [15/30/45]% chance to award an additional combo point.,COMBAT,rogue_combat_improvedbackstab,,,Improved Backstab,3,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_marksmanship.png,Increases your chance to hit with melee weapons by [1/2/3/4/5]%.,COMBAT,rogue_combat_precision,,,Precision,5,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_warrior_challange.png,A strike that becomes active after parrying an opponent's attack.  This attack deals 150% weapon damage and disarms the target for 6 sec.,COMBAT,rogue_combat_riposte,,,Riposte,1,,5,2
https://talent-builder.haaxor1689.dev/icons/ability_rogue_sprint.png,Gives a [50/100]% chance to remove all movement impairing effects when you activate your Sprint ability.,COMBAT,rogue_combat_improvedsprint,,,Improved Sprint,2,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_nature_mirrorimage.png,Gives you a [15/30/45]% chance to add a combo point to your target after dodging their attack or fully resisting one of their spells.,COMBAT,rogue_combat_setup,,,Setup,3,,10,3
https://talent-builder.haaxor1689.dev/icons/ability_kick.png,Gives your Kick ability a [50/100]% chance to silence the target for 2 sec.,COMBAT,rogue_combat_improvedkick,,,Improved Kick,2,,10,3
https://talent-builder.haaxor1689.dev/icons/inv_mace_01.png,Gives you a [1/2/3/4/6]% chance to stun your target for 3 sec with a mace.,COMBAT,rogue_combat_concussiveblows,,,Concussive Blows,5,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_dualwield.png,Increases the damage done by your offhand weapon by [10/20/30/40/50]%.,COMBAT,rogue_combat_dualwieldspecialization,,,Dual Wield Specialization,5,,15,4
https://talent-builder.haaxor1689.dev/icons/inv_weapon_shortblade_05.png,"Increases your chance to get a critical strike with Maces, Daggers and Fist Weapons by [2/5]%.",COMBAT,rogue_combat_closequarterscombat,,,Close Quarters Combat,2,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_rogue_surpriseattack.png,"A surprise strike that deals 25% of your Attack Power as damage.
Only useable after the target dodges and cannot be blocked, dodged or parried by the target.  Awards 1 combo points.",COMBAT,rogue_combat_surpriseattack,,,Surprise Attack,1,,20,5
https://talent-builder.haaxor1689.dev/icons/inv_sword_27.png,Gives you a [2/5]% chance to get an extra attack on the same target after dealing damage with your Axe or Sword.,COMBAT,rogue_combat_hackandslash,,,Hack and Slash,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_holy_blessingofstrength.png,"Increases your skill with Axe, Dagger, Fist, Mace and Sword weapons by [3/5].",COMBAT,rogue_combat_weaponexpertise,,,Weapon Expertise,2,,20,5
https://talent-builder.haaxor1689.dev/icons/ability_warrior_weaponmastery.png,Increases your melee attack speed by [2/5]% and reduces the time between your Energy regeneration ticks by an amount equal to your Agility. More effective than Blade Rush (Rank 1).,COMBAT,rogue_combat_bladerush,,,Blade Rush,2,,25,6
https://talent-builder.haaxor1689.dev/icons/ability_racial_avatar.png,"Increases the damage of your Sinister Strike, Eviscerate, Riposte and Surprise Attack abilities by [3/6/10]%.",COMBAT,rogue_combat_aggression,,,Aggression,3,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_shadowworddominate.png,Increases your Energy regeneration rate by 100% for 15 sec.,COMBAT,rogue_combat_adrenalinerush,,,Adrenaline Rush,1,,25,6
https://talent-builder.haaxor1689.dev/icons/ability_stealth.png,"Increases your speed while stealthed by [3/6/9/12/15]% and reduces the cooldown of your Stealth ability by [1/2/3/4/5] sec. In addition, reduces the chance enemies have to detect you while in Stealth mode. More effective than Camouflage (Rank 1).",COMBAT,rogue_combat_camouflage,,,Camouflage,5,,30,7
https://talent-builder.haaxor1689.dev/icons/ability_warrior_riposte.png,Increases the armor reduced by your Expose Armor ability by [25/50]%.,SUBTLETY,rogue_subtlety_improvedexposearmor,,,Improved Expose Armor,2,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_gouge.png,Increases the effect duration of your Gouge ability by [0.5/1/1.5] sec.,SUBTLETY,rogue_subtlety_improvedgouge,,,Improved Gouge,3,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_rogue_ambush.png,Increases the critical strike chance of your Ambush ability by [15/30/45]%.  Your Ambush will refund [5/10/15] Energy if it does not result in a critical strike.,SUBTLETY,rogue_subtlety_improvedambush,,,Improved Ambush,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_magic_lesserinvisibilty.png,Reduces the cooldown of your Vanish and Blind abilities by [45/1.5] min.,SUBTLETY,rogue_subtlety_elusiveness,,,Elusiveness,2,,5,2
https://talent-builder.haaxor1689.dev/icons/inv_sword_17.png,Causes your attacks to ignore [1.67/3.34/5] of your target's Armor per level and increases the damage dealt by your Rupture and Garrote abilities by [10/20/30]%.,SUBTLETY,rogue_subtlety_serratedblades,,,Serrated Blades,3,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_shadow_fumble.png,"Gives you a [33/66/100]% chance to add an additional combo point to your target when using your Ambush, Garrote, or Cheap Shot ability.",SUBTLETY,rogue_subtlety_initiative,,,Initiative,3,,10,3
https://talent-builder.haaxor1689.dev/icons/inv_sword_02.png,"Your Ghostly Strike increases your movement speed by [5/10/15]% and increases your party members' movement speed by [2/4/6]% within 30 yards for 5 sec. In addition, reduces the Energy cost of your Ghostly Strike by [3/6/10].",SUBTLETY,rogue_subtlety_improvedghostlystrike,,,Improved Ghostly Strike,3,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_smoke_bomb_5.png,Creates a cloud of thick smoke in 8 yards around you for 8 sec. All targets inside the smoke have a 20% reduced chance of being hit by attacks and spells for the duration.,SUBTLETY,rogue_subtlety_smokebomb,,,Smoke Bomb,1,,10,3
https://talent-builder.haaxor1689.dev/icons/spell_shadow_lifedrain.png,"An instant strike that deals 110% weapon damage and causes the target to hemorrhage, increasing any Physical damage dealt to the target by 2%.  Lasts 50 charges or 15 sec.  Awards 1 combo point.",SUBTLETY,rogue_subtlety_hemorrhage,,,Hemorrhage,1,,15,4
https://talent-builder.haaxor1689.dev/icons/spell_cloaked_in_shadows_2.png,"Whenever you Vanish, you and nearby party members within 20 yards are cloaked in shadows, gaining a barrier that absorbs up to [6/12]% of your maximum health for 20 sec.",SUBTLETY,rogue_subtlety_cloakedinshadows,,,Cloaked in Shadows,2,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_sap.png,"Your Sap and Blind abilities reduce the target's damage dealt by [5/10]% for 8 sec when their effect ends or fails to apply. In addition, you have a [50/100]% chance to return to stealth after using your Sap ability.",SUBTLETY,rogue_subtlety_blackjack,,,Blackjack,2,,15,4
https://talent-builder.haaxor1689.dev/icons/ability_rogue_shadowstep.png,"Reduces the Energy cost of your Distract by [5/10/15]. In addition, targets hit by your Distract have their chance to hit reduced by [2/4/6]% for 6 sec. This effect is guaranteed to be applied.",SUBTLETY,rogue_subtlety_blindinghaze,,,Blinding Haze,3,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_summonsuccubus.png,Reduces the Energy cost of your Cheap Shot and Garrote abilities by [10/20].,SUBTLETY,rogue_subtlety_dirtydeeds,,,Dirty Deeds,2,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_antishadow.png,"When activated, this ability immediately finishes the cooldown on your other Rogue abilities.",SUBTLETY,rogue_subtlety_preparation,,,Preparation,1,,20,5
https://talent-builder.haaxor1689.dev/icons/spell_shadow_of_death_3b.png,"A finishing move that etches a sigil onto the target for 6 sec. The sigil accumulates damage equal to a percentage of all damage the target takes during its duration, up to a percentage of your Attack Power. When the maximum capacity is reached or the sigil expires, the stored damage is unleashed as Physical damage. Both values increase with each combo point:
   1 point : 10% of damage accumulated, up to 50% of Attack Power
   2 points: 20% of damage accumulated, up to 100% of Attack Power
   3 points: 30% of damage accumulated, up to 150% of Attack Power
   4 points: 40% of damage accumulated, up to 200% of Attack Power
   5 points: 50% of damage accumulated, up to 250% of Attack Power",SUBTLETY,rogue_subtlety_shadowofdeath,,,Shadow of Death,1,,25,6
https://talent-builder.haaxor1689.dev/icons/spell_shadow_bloodboil.png,Reduces the Energy cost of your Hemorrhage by [2/5] and increases the Physical damage dealt bonus of your Hemorrhage by [50/100]%.,SUBTLETY,rogue_subtlety_bloodymess,,,Bloody Mess,2,,25,6
https://talent-builder.haaxor1689.dev/icons/inv_throwingknife_05.png,Physical critical strikes by you or party members within 20 yards grant you [2/5] Energy.,SUBTLETY,rogue_subtlety_honoramongthieves,,,Honor Among Thieves,2,,25,6
https://talent-builder.haaxor1689.dev/icons/inv_misc_key_03.png,Your opening moves have a [20/40/60/80/100]% chance and your finishing moves have a [4/8/12/16/20]% chance per combo point to increase your party members' critical strike chance by 2% for 12 sec. This effect stacks up to 2 times.,SUBTLETY,rogue_subtlety_tricksofthetrade,,,Tricks of the Trade,5,,30,7
https://talent-builder.haaxor1689.dev/icons/ability_creature_cursed_02.png,"A marking strike that deals 135% weapon damage and reveals the target’s vulnerabilities, increasing your party members' Attack Power by 30% and damage done by magical spells and effects up to 18% of your melee Attack Power for 8 sec. Cannot be blocked, dodged or parried by the target. Awards 2 combo point.",SUBTLETY,rogue_subtlety_markfordeath,,,Mark for Death,1,,30,7
https://talent-builder.haaxor1689.dev/icons/inv_wand_01.png,"Increases your damage and chance to hit with Wands and Bows by [13/25]% and [5/10]%, respectively.  Successful Wand and Bow attacks have a chance to restore 0 mana.
Higher chance to trigger than Wand Specialization (Rank 1).",DISCIPLINE,priest_discipline_wandspecialization,,,Wand Specialization,2,,0,1
https://talent-builder.haaxor1689.dev/icons/spell_holy_retribution.png,Reduces the chance for enemies to resist your Holy and Discipline spells by [2/4/6]%.,DISCIPLINE,priest_discipline_piercinglight,,,Piercing Light,3,,0,1
https://talent-builder.haaxor1689.dev/icons/ability_hibernation.png,Reduces the mana cost of your instant cast spells and offensive Holy and Discipline spells by [2/4/6/8/10]%.,DISCIPLINE,priest_discipline_mentalagility,,,Mental Agility,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_nature_manaregentotem.png,Reduces the threat generated by your spells by [4/8/12/16/20]%.,DISCIPLINE,priest_discipline_silentresolve,,,Silent Resolve,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_magic_magearmor.png,"Increases your chance to resist Stun, Fear, and Silence effects by an additional [3/6/9/12/15]%.",DISCIPLINE,priest_discipline_unbreakablewill,,,Unbreakable Will,5,,5,2
https://talent-builder.haaxor1689.dev/icons/spell_holy_restoration.png,Gives you a [50/100]% chance to gain the Focused Casting effect that lasts for 6 sec after being the victim of a melee or ranged critical strike.  The Focused Casting effect prevents you from losing casting time when taking damage and increases resistance to Interrupt effects by [10/20]%.,DISCIPLINE,priest_discipline_blessedconcentration,,,Blessed Concentration,2,,10,3
